property_type,room_type,accommodates,bedrooms,price,number_of_reviews,review_scores_rating,calculated_host_listings_count,availability_30,minimum_nights,latitude,longitude,district
25,2,2,2.0811539071168172,62.0,17,4.65,4,10,28,41.76491,-87.56725,79
25,2,2,2.0811539071168172,41.0,11,5.0,4,0,30,41.76072,-87.56468,79
3,0,2,1.0,175.0,1,0.0,1,0,32,41.97906,-87.6539,25
11,0,7,3.0,127.0,20,5.0,1,0,3,41.85439,-87.6848,52
3,0,4,2.0,304.0,33,4.97,1,6,1,41.92932,-87.65165,76
11,0,3,1.0,76.0,12,5.0,34,0,32,41.84397,-87.63847,12
9,0,4,1.0,100.0,23,4.43,3,0,32,41.87603,-87.62884,51
11,0,5,2.0,250.0,32,4.81,13,0,32,41.93886,-87.65827,45
3,0,8,3.0,130.0,204,4.89,5,0,2,41.88999,-87.68678,91
11,0,6,2.0,173.0,80,4.86,2,12,2,41.93435,-87.70474,8
32,2,2,2.0811539071168172,66.0,9,5.0,1,7,60,42.01084,-87.66389,72
7,0,13,4.0,564.0,9,4.89,5,13,2,41.89424,-87.66206,91
3,0,6,2.0,91.0,13,5.0,1,0,32,41.95533,-87.71745,42
11,0,2,2.0811539071168172,140.0,0,4.739273018648019,7,30,60,41.89321,-87.61676,80
25,2,2,2.0811539071168172,58.0,50,4.96,1,0,2,41.96969,-87.69784,47
3,0,16,2.0,245.0,56,4.64,22,30,32,41.76669,-87.62084,35
11,0,4,1.0,169.0,1,5.0,19,19,32,41.88741,-87.62012,51
7,0,14,5.0,400.0,106,4.94,5,18,2,41.99131,-87.67816,90
25,2,1,2.0811539071168172,22.0,6,4.17,2,30,32,41.87402,-87.72936,31
25,2,1,2.0811539071168172,25.0,20,4.16,2,11,3,41.88224792480469,-87.72218322753906,31
25,2,2,2.0811539071168172,55.0,2,5.0,1,0,32,41.6962,-87.66346,56
11,0,4,2.0,150.0,18,4.83,1,18,2,41.98462844779126,-87.66748381549985,25
11,0,8,3.0,127.0,153,4.91,2,26,1,41.960880279541016,-87.67789459228516,60
5,0,5,2.0,258.0,68,4.99,1,4,3,41.93875,-87.65186,45
11,0,5,2.0,121.0,43,4.7,24,0,2,41.89562,-87.70483,40
3,0,3,2.0,75.0,23,4.57,1,4,32,41.76598,-87.59276,79
3,0,9,3.0,264.0,181,4.57,2,10,1,41.88281,-87.66747,82
29,2,1,2.0811539071168172,27.0,21,4.67,6,0,1,41.79601,-87.66097,59
11,0,4,2.0,176.0,69,4.93,1,7,1,41.93003,-87.70178,50
9,0,8,4.0,169.0,11,4.91,2,30,32,41.79128,-87.63312,27
11,0,4,1.0,105.0,46,4.52,2,6,32,41.85371,-87.69829,49
11,0,2,1.0,60.0,3,5.0,1,0,32,41.95246,-87.65652,94
20,2,6,2.0811539071168172,240.0,0,4.739273018648019,1,0,32,41.87613,-87.64101,88
11,0,6,3.0,144.0,200,4.82,2,15,2,41.92698,-87.71407,50
11,0,6,3.0,190.0,94,4.43,57,13,2,41.92945,-87.66118,46
11,0,2,1.0,150.0,0,4.739273018648019,11,30,32,41.89907,-87.62232,80
38,2,2,1.0,253.0,870,4.5,8,28,1,41.89378,-87.63299,70
38,2,2,1.0,289.0,80,4.59,8,28,1,41.89359,-87.63237,70
38,2,2,1.0,282.0,17,4.41,8,28,1,41.89399,-87.63107,70
38,2,2,1.0,292.0,10,4.2,8,29,1,41.8943,-87.63102,70
11,0,4,2.0,161.0,105,4.87,6,11,1,41.93056,-87.63848,46
11,0,2,1.0,100.0,16,4.81,1,0,4,41.96407,-87.6893,47
29,2,3,2.0811539071168172,75.0,8,5.0,2,0,32,41.89275,-87.67071,91
20,2,1,2.0811539071168172,180.0,0,4.739273018648019,3,0,32,41.78856,-87.62096,85
20,2,1,2.0811539071168172,92.0,2,1.5,3,0,32,41.78888,-87.62246,85
42,3,1,2.0811539071168172,100.0,1,1.0,3,0,32,41.78894,-87.62118,85
29,2,1,2.0811539071168172,45.0,6,5.0,20,0,32,41.78465,-87.6075,93
11,0,6,3.0,200.0,79,4.87,1,30,2,41.94799,-87.7054,42
11,0,4,2.0,99.0,9,4.78,34,0,32,41.8433,-87.64005,12
7,0,16,7.0,542.0,4,5.0,5,13,2,41.91196,-87.70504,40
11,0,2,1.0,115.0,158,4.73,1,16,2,41.96358,-87.73874,42
11,0,2,2.0811539071168172,75.0,6,4.83,1,0,32,41.9641,-87.66267,83
5,0,4,1.0,100.0,59,4.97,1,10,7,41.96694,-87.70033,0
11,0,2,2.0811539071168172,78.0,158,4.86,1,9,1,41.93608,-87.70865,8
11,0,4,2.0,108.0,32,4.97,3,9,3,41.987076,-87.717232,62
7,0,10,3.0,163.0,50,4.88,1,20,2,41.907,-87.69458,40
3,0,7,2.0,699.0,12,5.0,2,30,32,42.01713,-87.68137,72
38,2,16,2.0,243.0,96,4.63,22,30,32,41.76635,-87.62037,35
11,0,6,2.0,84.0,26,5.0,1,0,32,41.79792,-87.62197,85
7,0,2,1.0,129.0,172,4.96,1,2,1,41.901687,-87.673367,24
36,2,2,1.0,115.0,15,4.6,3,0,2,41.99151,-87.65686,25
29,2,3,2.0811539071168172,100.0,0,4.739273018648019,2,0,32,41.89182,-87.66876,91
11,0,2,1.0,153.0,0,4.739273018648019,645,0,32,41.8950138,-87.62791490000001,70
11,0,2,1.0,169.0,0,4.739273018648019,645,11,32,41.8950138,-87.62791490000001,70
11,0,2,1.0,198.0,0,4.739273018648019,645,0,32,41.8950138,-87.62791490000001,70
36,2,2,1.0,188.0,444,4.41,5,19,1,41.90524,-87.63049,33
36,2,2,1.0,205.0,23,4.57,5,24,1,41.90524,-87.63049,33
36,2,4,1.0,222.0,193,4.41,5,27,1,41.90524,-87.63049,33
36,2,2,1.0,221.0,1,4.0,5,20,1,41.90524,-87.63049,33
11,0,6,2.0,386.0,40,4.93,1,22,1,41.83946,-87.63154,3
11,0,6,2.0,214.0,181,4.76,23,2,2,41.8858,-87.62682,51
11,0,8,2.0,278.0,96,4.95,6,25,2,41.9498378,-87.65651129999999,94
29,2,2,2.0811539071168172,25.0,0,4.739273018648019,1,0,500,41.76297,-87.60724,35
11,0,6,2.0,219.0,164,4.76,23,7,2,41.88647,-87.62673,51
29,2,1,2.0811539071168172,27.0,22,4.18,6,0,2,41.7946,-87.66152,59
11,0,4,2.0,184.0,27,4.81,1,0,1,41.87992,-87.70427,31
11,0,6,2.0,173.0,116,4.7,2,23,2,41.89958,-87.69254,40
18,2,3,2.0811539071168172,125.0,88,4.92,1,18,2,41.95507,-87.75887,67
7,0,16,7.0,720.0,78,4.85,6,6,1,41.95405,-87.66715,45
11,0,3,1.0,119.0,59,4.78,1,8,1,41.85215,-87.67917,52
11,0,12,4.0,598.0,39,4.59,23,0,2,41.88661,-87.62481,51
11,0,6,2.0,175.0,95,5.0,1,7,4,41.94793,-87.68273,60
7,0,6,3.0,409.0,74,5.0,2,10,3,41.97318,-87.66605,83
7,0,10,5.0,485.0,22,5.0,7,10,5,41.91208,-87.63838,66
12,0,2,2.0811539071168172,145.0,9,5.0,74,5,28,41.89766,-87.62094,80
11,0,6,1.0,139.0,142,4.76,3,17,2,41.91571,-87.68598,14
6,0,2,1.0,125.0,17,4.94,1,0,5,41.95555,-87.72288,42
29,2,2,2.0811539071168172,40.0,22,4.27,5,5,32,41.82354,-87.69525,13
11,0,6,3.0,165.0,19,4.68,1,29,3,41.74806,-87.60685,17
3,0,6,2.0,165.0,17,5.0,3,30,32,41.9105,-87.67543,92
11,0,2,1.0,75.0,3,4.67,1,0,3,41.85764,-87.6599,52
11,0,6,4.0,286.0,191,4.99,1,7,3,41.86906,-87.66305,48
11,0,2,1.0,41.0,32,4.13,6,10,2,41.79474,-87.66156,59
11,0,4,3.0,220.0,1,5.0,74,30,32,41.94047,-87.66488,45
46,3,2,2.0811539071168172,40.0,2,0.0,1,0,32,41.90825,-87.72258,40
11,0,6,3.0,250.0,2,4.5,2,30,2,41.76085,-87.59671,35
11,0,2,1.0,123.0,159,4.75,2,5,3,41.96438,-87.68678,47
11,0,4,2.0,85.0,64,4.94,1,7,2,41.94744110107422,-87.77185821533203,67
11,0,4,2.0,191.0,85,4.93,1,26,2,41.82561,-87.62496,21
29,2,2,2.0811539071168172,78.0,95,4.82,2,11,1,41.89599,-87.62945,74
11,0,2,2.0811539071168172,98.0,3,5.0,645,0,32,41.90511,-87.62786,33
11,0,4,2.0,200.0,0,4.739273018648019,645,0,32,41.88558099999999,-87.6257005,51
11,0,2,1.0,115.0,1,5.0,645,0,32,41.88558099999999,-87.6257005,51
9,0,7,1.0,211.0,160,4.68,25,22,3,41.87186,-87.62883,68
11,0,3,2.0,99.0,51,4.92,1,0,4,41.84049,-87.65979,12
9,0,6,2.0,279.0,130,4.88,1,0,2,41.95219,-87.65949,94
11,0,4,1.0,175.0,0,4.739273018648019,19,30,32,41.89723,-87.63163,70
11,0,4,1.0,85.0,70,4.81,7,7,32,41.81513,-87.61607,34
11,0,3,1.0,99.0,16,4.75,7,16,2,41.81704,-87.61669,34
11,0,4,2.0,457.0,114,4.92,4,28,2,41.90372,-87.71102,40
3,0,3,1.0,95.0,2,4.5,19,0,32,41.89148,-87.61641,80
3,0,6,2.0,159.0,0,4.739273018648019,1,0,2,42.00698,-87.66347,72
3,0,6,2.0,75.0,4,5.0,1,17,40,41.87346,-87.68867,48
11,0,2,1.0,214.0,0,4.739273018648019,645,0,32,41.8950138,-87.62791490000001,70
3,0,14,4.0,313.0,118,4.95,2,0,2,41.922248,-87.71158,50
11,0,4,2.0,169.0,140,4.35,57,10,2,41.92453345564308,-87.63983245037467,46
29,2,2,2.0811539071168172,99.0,1,5.0,2,0,32,41.86638,-87.65577,48
11,0,8,2.0,101.0,210,4.91,1,9,1,41.85301,-87.7001,49
13,0,6,2.0,116.0,120,4.84,1,14,1,41.939115,-87.659348,45
11,0,4,2.0,185.0,1,5.0,645,2,32,41.896218,-87.625711,74
3,0,3,1.0,95.0,1,4.0,19,0,32,41.89411,-87.62723,70
9,0,7,1.0,214.0,175,4.78,25,13,3,41.87167,-87.62953,68
9,0,8,2.0,254.0,161,4.63,25,12,3,41.87388,-87.62795,68
25,2,2,2.0811539071168172,94.0,130,4.53,4,17,1,41.89005,-87.72021,40
36,2,2,1.0,150.0,6,4.33,3,0,1,41.99151,-87.65686,25
9,0,7,1.0,228.0,159,4.74,25,19,2,41.87224,-87.62937,68
7,0,4,3.0,95.0,0,4.739273018648019,1,0,75,41.95551,-87.69117,60
11,0,5,3.0,126.0,9,5.0,1,30,7,41.85027,-87.71666,49
7,0,9,4.0,207.0,52,4.85,8,18,3,41.75912,-87.56481,79
3,0,3,1.0,95.0,5,4.8,19,0,32,41.89621,-87.62748,74
3,0,2,1.0,95.0,3,5.0,19,4,32,41.89436,-87.62727,70
29,2,2,2.0811539071168172,100.0,1,5.0,1,0,33,41.93212,-87.64518,46
11,0,2,2.0811539071168172,101.0,0,4.739273018648019,645,0,32,41.8986092,-87.62068190000002,80
11,0,2,2.0811539071168172,159.0,3,5.0,1,0,32,41.89557,-87.63423,70
3,0,8,3.0,374.0,145,4.94,1,22,1,41.886539,-87.648234,88
29,2,2,2.0811539071168172,45.0,20,4.65,6,6,2,41.78837,-87.61842,85
11,0,2,1.0,130.0,1,5.0,645,0,32,41.8967797,-87.63170250000002,70
7,0,10,4.0,432.0,52,4.92,1,21,3,41.85838,-87.64228,52
6,0,3,1.0,176.0,83,4.98,1,5,2,42.00639,-87.67462,72
25,2,4,2.0811539071168172,48.0,117,4.78,11,11,1,41.88212,-87.71021,31
11,0,4,2.0,191.0,87,4.74,2,18,2,41.91032,-87.68967,92
9,0,2,1.0,125.0,12,5.0,1,30,32,41.93977,-87.72675,8
3,0,2,2.0,135.0,1,5.0,1,0,120,41.89388,-87.64138,70
11,0,2,1.0,71.0,35,4.74,13,2,32,41.98948,-87.66007,25
11,0,2,1.0,115.0,3,4.33,645,0,32,41.8797621,-87.62663040000001,51
11,0,2,1.0,122.0,3,5.0,645,24,32,41.8797621,-87.62663040000001,51
11,0,4,2.0,275.0,68,4.99,1,6,2,41.93297,-87.70742,8
6,0,4,2.0811539071168172,164.0,134,4.97,1,11,2,41.91403,-87.6458,66
11,0,8,3.0,189.0,31,4.81,1,0,32,41.92393,-87.69399,50
11,0,2,1.0,121.0,40,5.0,1,1,6,41.96083,-87.69168,60
3,0,6,3.0,635.0,106,4.89,19,16,3,41.89727,-87.67059,24
11,0,3,1.0,150.0,4,5.0,1,0,32,41.89771,-87.63335,70
11,0,1,1.0,100.0,4,5.0,74,0,32,41.93957,-87.66544,45
11,0,2,1.0,100.0,9,5.0,74,30,32,41.94025,-87.66647,45
11,0,7,3.0,118.0,113,4.67,2,20,1,41.79716,-87.76578,32
11,0,6,1.0,59.0,13,5.0,1,0,32,41.93618,-87.71321,8
25,2,4,2.0811539071168172,60.0,17,4.82,12,0,10,41.78277,-87.60637,93
11,0,6,2.0,131.0,95,4.39,4,15,1,41.93636,-87.66167,45
29,2,1,2.0811539071168172,79.0,3,5.0,1,29,2,41.98788,-87.77199,43
11,0,4,2.0811539071168172,400.0,0,4.739273018648019,1,30,32,41.8845,-87.62459,51
11,0,2,1.0,85.0,15,4.53,5,27,3,41.73293,-87.58403,16
11,0,7,2.0,244.0,118,4.75,25,20,2,41.87185,-87.62767,68
11,0,2,1.0,108.0,1,2.0,645,0,32,41.90511,-87.62786,33
20,2,2,2.0811539071168172,92.0,66,4.79,5,0,1,41.89302,-87.66017,91
25,2,1,2.0811539071168172,25.0,3,5.0,1,0,2,41.71781,-87.57346,78
25,2,2,2.0811539071168172,45.0,6,4.17,7,0,32,41.79449,-87.62746,85
25,2,1,2.0811539071168172,43.0,38,4.76,7,17,2,41.79441,-87.62671,85
11,0,3,1.0,88.0,162,4.96,2,8,2,41.99451,-87.80647,63
11,0,9,3.0,304.0,137,4.61,25,18,3,41.87178,-87.62824,68
11,0,5,3.0,228.0,42,4.86,2,0,1,41.87395,-87.75385,6
18,2,2,2.0811539071168172,34.0,38,4.32,11,30,32,41.75615,-87.58309,79
11,0,2,1.0,178.0,1,4.0,645,0,32,41.8986235,-87.62137610000002,80
3,0,2,1.0,95.0,6,4.0,19,0,32,41.89251,-87.61617,80
11,0,4,3.0,125.0,2,4.0,2,0,32,41.82916,-87.61713,21
3,0,5,3.0,98.0,3,5.0,3,1,32,42.01416,-87.68257,72
7,0,6,2.0,200.0,10,3.7,1,0,32,41.72573,-87.59403,15
29,2,2,1.0,45.0,164,4.39,14,4,32,41.90685,-87.63404,66
11,0,2,1.0,140.0,153,4.92,4,7,2,41.94211,-87.67769,60
12,0,2,1.0,132.0,4,5.0,74,9,32,41.89967,-87.62253,80
25,2,2,2.0811539071168172,65.0,11,4.91,3,7,2,41.89864,-87.75591,6
7,0,10,4.0,1195.0,34,5.0,2,16,3,41.94745,-87.66019,94
3,0,6,2.0,500.0,17,4.65,1,0,32,41.86544,-87.65553,48
13,0,4,1.0,93.0,51,4.8,14,0,2,41.89766,-87.65431,91
11,0,2,1.0,124.0,132,4.36,57,13,2,41.89869,-87.66616,91
29,2,2,2.0811539071168172,65.0,22,4.36,6,12,2,41.7861,-87.61933,85
7,0,6,3.0,179.0,75,4.95,1,28,30,41.68945,-87.60797,69
3,0,6,3.0,386.0,10,4.7,1,30,32,42.00036,-87.68588,90
25,2,4,2.0811539071168172,29.0,14,4.64,23,0,32,41.72852,-87.57649,16
11,0,6,3.0,216.0,112,4.98,2,11,3,41.95134,-87.65423,45
11,0,2,2.0811539071168172,125.0,1,5.0,1,0,32,41.888,-87.64351,88
3,0,3,1.0,95.0,5,4.4,19,9,32,41.89432,-87.62637,70
3,0,2,1.0,146.0,32,4.97,2,0,32,41.9695,-87.75373,43
3,0,3,2.0,98.0,2,5.0,19,9,32,41.89447,-87.62779,70
3,0,4,2.0,225.0,6,5.0,2,0,29,41.8947,-87.6277,70
25,2,2,2.0811539071168172,66.0,5,4.2,1,0,2,41.96355,-87.7736,67
11,0,4,2.0,214.0,78,4.96,1,15,2,41.93071,-87.70025,50
11,0,2,2.0811539071168172,73.0,155,4.83,2,2,2,41.848331,-87.679176,52
3,0,6,2.0,137.0,101,4.89,1,11,2,41.95672,-87.68108,60
25,2,1,2.0811539071168172,46.0,17,4.88,7,0,32,41.79512,-87.62592,85
25,2,1,2.0811539071168172,35.0,0,4.739273018648019,1,29,60,41.74562,-87.56875,77
11,0,5,2.0,217.0,130,4.96,2,5,3,41.90716,-87.66682,91
29,2,2,2.0811539071168172,48.0,61,4.85,6,13,2,41.78638,-87.61786,85
25,2,2,2.0811539071168172,52.0,9,5.0,5,1,14,41.96147,-87.73294,42
25,2,2,2.0811539071168172,58.0,12,5.0,5,12,7,41.963,-87.73276,42
5,0,4,1.0,95.0,164,4.85,3,8,1,41.82328,-87.67026,54
44,3,4,2.0811539071168172,25.0,4,4.0,22,29,32,41.77586,-87.65343,27
44,3,1,2.0811539071168172,25.0,3,4.33,22,9,32,41.77553,-87.65523,27
7,0,16,5.0,199.0,62,4.69,3,0,60,41.89418,-87.66095,91
29,2,2,2.0811539071168172,50.0,4,5.0,1,0,1,41.85797,-87.66127,52
11,0,7,3.0,116.0,78,4.79,1,16,1,41.94706,-87.65211,45
11,0,4,2.0,190.0,6,4.5,34,30,32,41.89925,-87.62038,80
11,0,4,2.0,185.0,0,4.739273018648019,645,19,32,41.896218,-87.625711,74
11,0,2,1.0,119.0,1,2.0,645,10,32,41.896218,-87.625711,74
11,0,2,1.0,140.0,3,4.67,645,0,32,41.896218,-87.625711,74
11,0,4,2.0,212.0,3,5.0,645,0,32,41.896218,-87.625711,74
11,0,2,1.0,162.0,2,5.0,645,0,32,41.896218,-87.625711,74
11,0,2,1.0,117.0,0,4.739273018648019,645,0,32,41.88558099999999,-87.6257005,51
11,0,2,1.0,159.0,0,4.739273018648019,645,0,32,41.88558099999999,-87.6257005,51
11,0,2,1.0,150.0,2,4.5,645,0,32,41.88558099999999,-87.6257005,51
11,0,2,1.0,158.0,0,4.739273018648019,645,0,32,41.88558099999999,-87.6257005,51
11,0,4,1.0,125.0,0,4.739273018648019,1,29,32,41.96614,-87.66991,83
11,0,3,2.0,110.0,1,5.0,34,30,32,41.93916,-87.66643,45
11,0,2,1.0,110.0,5,4.6,34,12,32,41.94062,-87.66475,45
5,0,4,2.0,75.0,152,4.68,5,11,2,41.97433,-87.7784,43
3,0,10,3.0,536.0,2,5.0,1,11,32,41.94235,-87.68329,60
11,0,2,1.0,150.0,1,5.0,34,30,32,41.89758,-87.62205,80
11,0,1,1.0,80.0,2,5.0,34,0,32,41.97791,-87.76671,43
11,0,7,3.0,118.0,45,4.62,1,15,3,41.77579,-87.60402,93
11,0,5,3.0,89.0,77,4.83,1,0,32,41.87874,-87.69651,31
11,0,5,2.0,205.0,1,5.0,11,30,32,41.89952,-87.62117,80
11,0,2,1.0,160.0,2,5.0,11,30,32,41.89947,-87.62023,80
11,0,6,3.0,208.0,114,4.77,3,17,3,41.90716,-87.67468,92
9,0,4,1.0,230.0,150,4.95,2,15,2,41.92037,-87.65383,46
11,0,6,3.0,164.0,200,5.0,3,8,2,41.95397,-87.66863,45
11,0,6,3.0,361.0,0,4.739273018648019,19,22,32,41.94026,-87.75671,67
7,0,12,6.0,444.0,79,4.91,1,14,3,41.96258,-87.72272,0
11,0,4,1.0,169.0,3,5.0,19,30,32,41.89775,-87.63357,70
11,0,5,2.0,230.0,54,4.76,1,14,1,41.90161,-87.68555,81
11,0,4,2.0,210.0,4,5.0,34,30,32,41.89949,-87.62029,80
11,0,4,2.0,84.0,134,4.84,1,7,2,41.81076,-87.63858,59
29,2,1,2.0811539071168172,20.0,4,4.75,1,0,32,41.93345,-87.71878,8
11,0,2,2.0,120.0,5,4.4,74,10,32,41.93982,-87.66644,45
11,0,3,1.0,118.0,86,4.83,1,11,3,41.98766,-87.65471,25
11,0,2,1.0,150.0,0,4.739273018648019,11,30,32,41.89764,-87.62026,80
7,0,4,2.0,185.0,1,5.0,1,24,3,41.71295662981566,-87.56535248055376,78
5,0,3,1.0,41.0,204,4.65,5,7,2,41.97389,-87.77641,43
11,0,6,3.0,168.0,203,5.0,3,16,2,41.95563,-87.67005,45
11,0,4,2.0,122.0,202,4.99,3,2,2,41.95338,-87.67012,45
11,0,3,2.0,137.0,24,4.96,1,15,2,41.93226,-87.72457,8
9,0,3,2.0811539071168172,95.0,56,4.54,3,0,1,41.85626,-87.64208,52
11,0,2,2.0811539071168172,110.0,0,4.739273018648019,34,30,32,41.89977,-87.62197,80
11,0,2,2.0,75.0,40,4.65,1,10,2,41.6955,-87.66935,56
11,0,2,2.0811539071168172,120.0,3,4.67,34,30,32,41.89979,-87.62177,80
11,0,4,2.0,115.0,1,5.0,2,0,2,41.92147,-87.68095,14
7,0,6,3.0,259.0,14,3.79,2,30,7,41.75819,-87.57919,79
11,0,4,2.0,180.0,8,4.25,34,30,28,41.89948,-87.62226,80
11,0,4,1.0,101.0,16,4.94,4,30,32,41.877858,-87.679355,82
7,0,12,6.0,337.0,9,4.89,4,17,1,41.87786,-87.67936,82
13,0,10,3.0,272.0,140,4.83,2,15,2,41.9971,-87.67535,90
27,2,2,1.0,110.0,22,4.95,1,26,32,41.93206,-87.68304,14
11,0,6,3.0,186.0,63,4.98,1,10,2,41.98568,-87.69067,90
11,0,2,1.0,272.0,1,5.0,1,0,10,41.90645,-87.63731,66
46,3,3,2.0811539071168172,97.0,13,5.0,5,30,2,41.76646,-87.63252,35
3,0,3,1.0,95.0,8,4.71,19,0,32,41.89429,-87.62743,70
3,0,3,1.0,95.0,8,4.0,19,0,32,41.89607,-87.62709,74
11,0,2,2.0811539071168172,138.0,1,5.0,645,0,32,41.88558099999999,-87.6257005,51
29,2,3,2.0811539071168172,75.0,0,4.739273018648019,1,0,32,41.96431,-87.68687,47
11,0,8,4.0,300.0,72,4.93,5,18,1,41.753242,-87.550568,79
3,0,5,1.0,189.0,36,4.89,19,0,3,41.93427,-87.70907,8
7,0,16,5.0,600.0,92,4.7,1,16,3,41.83373,-87.65033,12
11,0,4,2.0,154.0,170,4.98,1,8,1,41.97699,-87.6705,1
44,3,1,2.0811539071168172,20.0,14,4.57,9,6,1,41.76268,-87.58794,79
7,0,4,3.0,79.0,11,5.0,2,1,3,41.90918,-87.712,40
20,2,2,2.0811539071168172,99.0,82,4.89,2,8,2,41.93972,-87.6516,45
11,0,8,3.0,131.0,102,4.71,1,27,2,41.91973,-87.71484,50
11,0,5,2.0,129.0,6,5.0,1,0,2,41.94125,-87.77992,22
11,0,4,2.0,90.0,0,4.739273018648019,1,29,32,41.89215087890625,-87.7200927734375,40
29,2,2,2.0811539071168172,179.0,14,4.86,3,28,1,41.87392,-87.68872,48
3,0,2,1.0,78.0,1,5.0,1,28,365,41.92386,-87.64392,46
11,0,1,1.0,140.0,1,5.0,34,30,32,41.94072,-87.66481,45
11,0,2,1.0,70.0,12,4.64,1,0,32,41.89688,-87.65287,91
27,2,2,1.0,52.0,34,4.68,5,21,1,41.999274478399066,-87.67225021389717,72
7,0,6,3.0,400.0,38,4.92,1,24,3,41.94592,-87.6616,45
11,0,3,1.0,100.0,0,4.739273018648019,1,0,180,41.89738,-87.62677,74
11,0,6,3.0,116.0,97,4.7,3,13,2,41.89502,-87.67981,91
7,0,12,5.0,716.0,9,5.0,1,0,32,41.94684,-87.76891,67
25,2,2,2.0811539071168172,55.0,72,4.74,7,18,2,41.83355,-87.61868,21
11,0,3,1.0,70.0,175,4.82,1,13,1,41.917782,-87.637546,66
25,2,2,2.0811539071168172,21.0,12,5.0,9,7,1,41.76086,-87.5864,79
11,0,4,2.0,113.0,3,4.67,34,30,32,41.939571,-87.665443,45
25,2,1,2.0811539071168172,79.0,0,4.739273018648019,1,0,32,41.72948,-87.64055,5
11,0,3,1.0,121.0,80,4.73,2,6,5,41.98563,-87.6673,25
29,2,1,2.0811539071168172,50.0,8,4.88,3,13,32,41.88957,-87.71704,40
18,2,2,2.0811539071168172,42.0,19,4.11,8,0,1,41.76299,-87.57211,79
3,0,2,1.0,150.0,31,4.77,2,23,2,41.77274,-87.57262,79
11,0,5,2.0,81.0,169,4.85,1,15,1,41.926957,-87.644396,46
11,0,5,2.0,118.0,139,4.67,1,4,2,41.92846,-87.7014,50
20,2,1,2.0811539071168172,105.0,58,4.81,3,0,14,41.9447,-87.65089,45
11,0,5,1.0,140.0,0,4.739273018648019,1,0,32,41.87581,-87.64846,88
20,2,2,2.0811539071168172,138.0,83,4.96,1,13,1,41.96402,-87.65947,83
11,0,13,3.0,139.0,85,4.6,2,23,2,41.88151,-87.668,82
29,2,1,2.0811539071168172,45.0,1,5.0,1,0,32,41.87123,-87.62561,51
11,0,2,2.0811539071168172,65.0,0,4.739273018648019,1,0,32,41.8358,-87.61294,21
9,0,3,1.0,73.0,175,4.69,4,12,2,41.9195,-87.73807,39
9,0,4,1.0,132.0,368,4.96,1,3,2,41.93757,-87.66279,45
29,2,1,2.0811539071168172,50.0,3,4.67,3,27,32,41.88962,-87.71571,40
11,0,4,1.0,176.0,1,5.0,19,12,32,41.88581,-87.62111,51
25,2,1,2.0811539071168172,37.0,40,4.7,3,11,2,41.76997,-87.617233,35
11,0,2,1.0,195.0,0,4.739273018648019,645,0,32,41.8982543,-87.61867459999996,80
11,0,4,2.0,95.0,1,5.0,3,0,32,41.68964,-87.60634,69
11,0,2,1.0,188.0,0,4.739273018648019,645,0,32,41.8982543,-87.61867459999996,80
29,2,1,2.0811539071168172,60.0,0,4.739273018648019,1,0,1,41.92766,-87.76443,9
11,0,2,1.0,95.0,65,4.68,1,6,3,41.98778,-87.69392,90
20,2,1,2.0811539071168172,48.0,0,4.739273018648019,7,0,32,41.89398,-87.61686,80
20,2,1,2.0811539071168172,48.0,0,4.739273018648019,7,0,32,41.89201,-87.61746,80
11,0,6,2.0,258.0,27,4.67,2,30,32,41.80646,-87.62402,34
11,0,1,1.0,100.0,0,4.739273018648019,34,12,32,41.93855,-87.66589,45
3,0,16,5.0,717.0,40,4.98,2,0,2,41.922248,-87.71158,50
11,0,4,1.0,98.0,0,4.739273018648019,2,11,32,41.98045,-87.80558,63
3,0,4,1.0,100.0,5,5.0,1,0,32,41.89291,-87.62229,80
11,0,4,2.0,90.0,32,4.52,2,0,1,41.83321,-87.66735,54
20,2,1,2.0811539071168172,48.0,0,4.739273018648019,7,0,32,41.89344,-87.61875,80
20,2,1,2.0811539071168172,48.0,0,4.739273018648019,7,0,32,41.89208,-87.6183,80
13,0,6,4.0,295.0,45,4.64,1,29,32,41.95297,-87.65525,94
11,0,2,1.0,137.0,2,3.0,645,0,32,41.8797621,-87.62663040000001,51
11,0,4,1.0,135.0,46,4.57,2,14,5,41.94515,-87.67764,60
11,0,4,2.0,200.0,0,4.739273018648019,34,30,32,41.89755,-87.62206,80
29,2,1,2.0811539071168172,31.0,12,4.17,6,20,2,41.79572,-87.66017,59
11,0,2,2.0811539071168172,122.0,1,5.0,645,2,32,41.883056,-87.65131389999999,88
11,0,2,1.0,150.0,0,4.739273018648019,645,30,32,41.8982543,-87.61867459999996,80
11,0,2,1.0,147.0,0,4.739273018648019,645,11,32,41.883056,-87.65131389999999,88
3,0,6,2.0,139.0,69,4.88,4,16,2,41.872710267146886,-87.68653067760849,48
7,0,7,3.0,179.0,108,4.54,1,22,2,41.77581,-87.64762,27
11,0,2,1.0,119.0,2,3.5,645,11,32,41.87710939999999,-87.6338518,51
11,0,6,3.0,309.0,24,5.0,1,0,32,41.90454,-87.67439,92
11,0,5,2.0,263.0,99,4.93,4,18,2,42.02032,-87.66537,72
11,0,6,2.0,264.0,85,4.84,4,0,2,42.01875,-87.66524,72
11,0,2,1.0,136.0,2,5.0,645,0,32,41.86492479999999,-87.6246539,58
